MovieID,Title,avg_rating,num_ratings
1026,So Dear to My Heart (1949),3.2,5
1027,Robin Hood: Prince of Thieves (1991),3.1553398058252426,206
1028,Mary Poppins (1964),3.9073756432246998,583
1029,Dumbo (1941),3.6575342465753424,365
1030,Pete's Dragon (1977),3.1099476439790577,191
1031,Bedknobs and Broomsticks (1971),3.4782608695652173,184
1032,Alice in Wonderland (1951),3.677115987460815,319
1033,"Fox and the Hound, The (1981)",3.46242774566474,173
1034,Freeway (1996),3.607843137254902,102
1035,"Sound of Music, The (1965)",3.907668231611894,639
1036,Die Hard (1988),4.126607319485657,1011
1037,"Lawnmower Man, The (1992)",2.643617021276596,376
1038,Unhook the Stars (1996),3.142857142857143,7
1039,Synthetic Pleasures (1995),4.0,1
1040,"Secret Agent, The (1996)",2.3333333333333335,3
1041,Secrets & Lies (1996),4.038338658146965,313
1042,That Thing You Do! (1996),3.494219653179191,346
1043,To Gillian on Her 37th Birthday (1996),2.757575757575758,66
1044,Surviving Picasso (1996),3.260869565217391,23
1046,Beautiful Thing (1996),4.0588235294117645,51
1047,"Long Kiss Goodnight, The (1996)",3.4817518248175183,274
1049,"Ghost and the Darkness, The (1996)",3.2878228782287824,271
1050,Looking for Richard (1996),3.9431818181818183,88
1051,Trees Lounge (1996),3.5714285714285716,63
1053,Normal Life (1996),2.8095238095238093,21
1054,Get on the Bus (1996),3.196078431372549,51
1055,Shadow Conspiracy (1997),2.8181818181818183,11
1056,Jude (1996),3.5483870967741935,31
1057,Everyone Says I Love You (1996),3.574712643678161,174
1058,Bitter Sugar (Azucar Amargo) (1996),3.3333333333333335,9
1059,William Shakespeare's Romeo and Juliet (1996),3.4061433447098977,293
1060,Swingers (1996),3.9473684210526314,513
1061,Sleepers (1996),3.5560165975103732,241
1062,"Sunchaser, The (1996)",2.5,2
1063,Johns (1996),3.176470588235294,17
1064,Aladdin and the King of Thieves (1996),2.891472868217054,129
1066,Shall We Dance? (1937),4.109090909090909,110
1067,"Damsel in Distress, A (1937)",3.5384615384615383,13
1068,Crossfire (1947),3.7,20
1069,"Murder, My Sweet (1944)",3.888888888888889,63
1071,For the Moment (1994),2.0,1
1073,Willy Wonka and the Chocolate Factory (1971),3.8766788766788767,819
1076,"Innocents, The (1961)",4.076923076923077,13
1077,Sleeper (1973),3.9501187648456058,421
1078,Bananas (1971),3.816901408450704,213
1079,"Fish Called Wanda, A (1988)",3.9831824062095733,773
1080,Monty Python's Life of Brian (1979),4.030965391621129,549
1081,Victor/Victoria (1982),3.523605150214592,233
1082,"Candidate, The (1972)",3.8275862068965516,87
1083,"Great Race, The (1965)",3.5377358490566038,106
1084,Bonnie and Clyde (1967),4.083333333333333,420
1085,"Old Man and the Sea, The (1958)",3.7432432432432434,74
1086,Dial M for Murder (1954),4.130232558139535,215
1087,Madame Butterfly (1995),3.230769230769231,13
1088,Dirty Dancing (1987),3.2935560859188544,419
1089,Reservoir Dogs (1992),4.163934426229508,793
1090,Platoon (1986),4.074766355140187,749
1091,Weekend at Bernie's (1989),2.8297872340425534,235
1092,Basic Instinct (1992),3.5197368421052633,456
1093,"Doors, The (1991)",3.4365853658536585,410
1094,"Crying Game, The (1992)",3.7732793522267207,741
1095,Glengarry Glen Ross (1992),3.876750700280112,357
1096,Sophie's Choice (1982),3.938388625592417,211
1097,E.T. the Extra-Terrestrial (1982),3.9676232523914643,1359
1098,"Search for One-eye Jimmy, The (1996)",2.5,4
1099,"Christmas Carol, A (1938)",3.957983193277311,119
1100,Days of Thunder (1990),2.76,250
1101,Top Gun (1986),3.6903973509933774,604
1102,American Strays (1996),2.0,3
1103,Rebel Without a Cause (1955),3.9163498098859315,263
1104,"Streetcar Named Desire, A (1951)",4.158075601374571,291
1105,Children of the Corn IV: The Gathering (1996),1.8695652173913044,23
1107,Loser (1991),1.5,2
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.107142857142857,56
1112,Palookaville (1996),3.409090909090909,22
1113,"Associate, The (1996)",2.6363636363636362,22
1114,"Funeral, The (1996)",3.0526315789473686,19
1115,Sleepover (1995),1.0,1
1116,"Single Girl, A (La Fille Seule) (1995)",3.2,10
1117,"Eighth Day, The (Le Huitiï¿½me jour ) (1996)",4.5,6
1118,Tashunga (1995),2.0,1
1119,Drunks (1997),3.0555555555555554,18
1120,"People vs. Larry Flynt, The (1996)",3.56993006993007,286
1121,Glory Daze (1996),3.4,5
1123,"Perfect Candidate, A (1996)",3.6363636363636362,22
1124,On Golden Pond (1981),3.7754237288135593,236
1125,"Return of the Pink Panther, The (1974)",3.8028169014084505,213
1126,Drop Dead Fred (1991),2.351063829787234,188
1127,"Abyss, The (1989)",3.70313986679353,1051
1128,"Fog, The (1980)",2.8505747126436782,87
1129,Escape from New York (1981),3.4865900383141764,522
1130,"Howling, The (1980)",3.198473282442748,131
1131,Jean de Florette (1986),4.414414414414415,111
1132,Manon of the Spring (Manon des sources) (1986),4.252173913043478,115
1133,Talking About Sex (1994),3.0,1
1134,Johnny 100 Pesos (1993),3.0,1
1135,Private Benjamin (1980),3.1965811965811968,234
1136,Monty Python and the Holy Grail (1974),4.3373860182370825,987
1138,Dadetown (1995),3.6,5
1139,Everything Relative (1996),4.0,1
1142,Get Over It (1996),1.0,2
1144,"Line King: Al Hirschfeld, The (1996)",4.0,12
1145,Snowriders (1996),2.0,1
1147,When We Were Kings (1996),4.375,176
1148,"Wrong Trousers, The (1993)",4.50278293135436,539
1149,JLG/JLG - autoportrait de dï¿½cembre (1994),3.5,4
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",3.8351648351648353,91
1151,Faust (1994),3.85,20
1152,He Walked by Night (1948),3.6666666666666665,18
1153,Raw Deal (1948),3.0,10
1154,T-Men (1947),3.6666666666666665,9
1160,Six of a Kind (1934),3.0,1
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",3.9622641509433962,53
1162,"Ruling Class, The (1972)",3.76271186440678,59
1163,Mina Tannenbaum (1994),2.9285714285714284,14
1164,Two or Three Things I Know About Her (1966),3.75,4
1165,"Bloody Child, The (1996)",1.0,1
1167,Dear God (1996),2.9107142857142856,56
1168,Bad Moon (1996),2.142857142857143,14
1169,American Dream (1990),3.772727272727273,22
1170,Best of the Best 3: No Turning Back (1995),1.5333333333333334,15
1171,Bob Roberts (1992),3.731034482758621,290
1172,Cinema Paradiso (1988),4.282857142857143,350
1173,"Cook the Thief His Wife & Her Lover, The (1989)",3.3392857142857144,112
1174,Grosse Fatigue (1994),4.25,4
1175,Delicatessen (1991),3.9953488372093022,215
1176,"Double Life of Veronique, The (La Double Vie de Vï¿½ronique) (1991)",3.8,80
1177,Enchanted April (1991),3.9879518072289155,83
1178,Paths of Glory (1957),4.5038167938931295,131
1179,"Grifters, The (1990)",3.7934362934362933,518
1180,Hear My Song (1991),3.6785714285714284,28
1181,"Shooter, The (1995)",2.3333333333333335,3
1183,"English Patient, The (1996)",3.6049180327868853,610
1184,Mediterraneo (1991),3.694915254237288,59
1185,My Left Foot (1989),3.9184397163120566,282
1186,"Sex, Lies, and Videotape (1989)",3.6160990712074303,323
1187,Passion Fish (1992),3.715909090909091,88
1188,Strictly Ballroom (1992),3.9312039312039313,407
1189,"Thin Blue Line, The (1988)",4.232258064516129,155
1190,Tie Me Up! Tie Me Down! (1990),3.4155844155844157,77
1191,Madonna: Truth or Dare (1991),3.091666666666667,120
1192,Paris Is Burning (1990),3.9491525423728815,59
1193,One Flew Over the Cuckoo's Nest (1975),4.388030888030888,1036
1194,Up in Smoke (1978),3.526315789473684,114
1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.309001097694841,1822
1197,"Princess Bride, The (1987)",4.296243798724309,1411
1198,Raiders of the Lost Ark (1981),4.506213211249182,1529
1199,Brazil (1985),4.105947955390334,538
1200,Aliens (1986),4.136279926335175,1086
1201,"Good, The Bad and The Ugly, The (1966)",4.138655462184874,476
1202,Withnail and I (1987),3.5,42
1203,12 Angry Men (1957),4.309895833333333,384
1204,Lawrence of Arabia (1962),4.364864864864865,518
1205,"Transformers: The Movie, The (1986)",3.478787878787879,165
1206,"Clockwork Orange, A (1971)",4.089214380825566,751
1207,To Kill a Mockingbird (1962),4.436720142602495,561
1208,Apocalypse Now (1979),4.240112994350283,708
1209,Once Upon a Time in the West (1969),3.9805825242718447,103
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.0474844544940645,1769
1211,Wings of Desire (Der Himmel ï¿½ber Berlin) (1987),4.161538461538462,130
1212,"Third Man, The (1949)",4.474747474747475,297
1213,GoodFellas (1990),4.287378640776699,1030
1214,Alien (1979),4.146460537021969,1229
1215,Army of Darkness (1993),3.768965517241379,580
1216,"Big Blue, The (Le Grand Bleu) (1988)",3.54,50
1217,Ran (1985),4.273148148148148,216
1218,"Killer, The (Die xue shuang xiong) (1989)",4.248322147651007,149
1219,Psycho (1960),4.267716535433071,762
1220,"Blues Brothers, The (1980)",3.892768079800499,802
1221,"Godfather: Part II, The (1974)",4.373280943025541,1018
1222,Full Metal Jacket (1987),4.107969151670951,778
1223,"Grand Day Out, A (1992)",4.326164874551972,279
1224,Henry V (1989),4.264957264957265,234
1225,Amadeus (1984),4.2430133657351154,823
1226,"Quiet Man, The (1952)",4.034965034965035,143
1227,Once Upon a Time in America (1984),3.869565217391304,138
1228,Raging Bull (1980),4.209905660377358,424
1230,Annie Hall (1977),4.132484076433121,785
1231,"Right Stuff, The (1983)",4.085106382978723,470
1232,Stalker (1979),3.5357142857142856,28
1233,"Boat, The (Das Boot) (1981)",4.298507462686567,603
1234,"Sting, The (1973)",4.35303776683087,609
1235,Harold and Maude (1971),4.156327543424317,403
1236,Trust (1990),4.216666666666667,60
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4.216216216216216,185
1238,Local Hero (1983),3.9951923076923075,208
1240,"Terminator, The (1984)",4.1704456606724,1279
1241,Braindead (1992),3.4390243902439024,41
1242,Glory (1989),4.221897810218978,685
1243,Rosencrantz and Guildenstern Are Dead (1990),3.9278350515463916,194
1244,Manhattan (1979),4.078947368421052,418
1245,Miller's Crossing (1990),4.023148148148148,216
1246,Dead Poets Society (1989),3.9823874755381605,511
1247,"Graduate, The (1967)",4.27088948787062,742
1248,Touch of Evil (1958),4.219135802469136,324
1249,Nikita (La Femme Nikita) (1990),3.9779559118236474,499
1250,"Bridge on the River Kwai, The (1957)",4.397009966777409,602
1251,8 1/2 (1963),4.125,144
1252,Chinatown (1974),4.329078014184397,705
1253,"Day the Earth Stood Still, The (1951)",4.177177177177177,333
1254,"Treasure of the Sierra Madre, The (1948)",4.292418772563177,277
1255,Bad Taste (1987),3.5757575757575757,33
1256,Duck Soup (1933),4.243553008595988,349
1257,Better Off Dead... (1985),3.897887323943662,284
1258,"Shining, The (1980)",4.057542768273717,643
1259,Stand by Me (1986),4.100169779286927,1178
1260,M (1931),4.273684210526316,190
1261,Evil Dead II (Dead By Dawn) (1987),3.825352112676056,355
1262,"Great Escape, The (1963)",4.351473922902494,441
1263,"Deer Hunter, The (1978)",4.041062801932367,414
1264,Diva (1981),4.057971014492754,138
1265,Groundhog Day (1993),3.9785407725321886,1398
1266,Unforgiven (1992),4.10207336523126,627
1267,"Manchurian Candidate, The (1962)",4.331154684095861,459
1268,Pump Up the Volume (1990),3.484848484848485,198
1269,Arsenic and Old Lace (1944),4.196172248803828,418
1270,Back to the Future (1985),4.028901734104046,1557
1271,Fried Green Tomatoes (1991),3.8150134048257374,373
1272,Patton (1970),4.285333333333333,375
1273,Down by Law (1986),4.0,83
1274,Akira (1988),3.9933110367892977,299
1275,Highlander (1986),3.8429561200923787,433
1276,Cool Hand Luke (1967),4.2481884057971016,552
1277,Cyrano de Bergerac (1990),3.903669724770642,218
1278,Young Frankenstein (1974),4.255977496483825,711
1279,Night on Earth (1991),3.72972972972973,111
1280,Raise the Red Lantern (1991),4.205882352941177,170
1281,"Great Dictator, The (1940)",3.8230088495575223,113
1282,Fantasia (1940),3.8727858293075683,621
1283,High Noon (1952),4.179916317991632,239
1284,"Big Sleep, The (1946)",4.314540059347181,337
1285,Heathers (1989),3.814655172413793,464
1286,Somewhere in Time (1980),3.597560975609756,164
1287,Ben-Hur (1959),4.147196261682243,428
1288,This Is Spinal Tap (1984),4.187687687687688,666
1289,Koyaanisqatsi (1983),3.797872340425532,94
1290,Some Kind of Wonderful (1987),3.606837606837607,117
1291,Indiana Jones and the Last Crusade (1989),4.155935613682092,994
1292,Being There (1979),3.986522911051213,371
1293,Gandhi (1982),4.133838383838384,396
1294,M*A*S*H (1970),4.134969325153374,652
1295,"Unbearable Lightness of Being, The (1988)",3.6778523489932886,149
1296,"Room with a View, A (1986)",4.027355623100304,329
1297,Real Genius (1985),3.6908396946564888,262
1298,Pink Floyd - The Wall (1982),3.6473214285714284,224
1299,"Killing Fields, The (1984)",4.244343891402715,442
1300,My Life as a Dog (Mitt liv som hund) (1985),4.101941747572815,206
1301,Forbidden Planet (1956),3.9953271028037385,214
1302,Field of Dreams (1989),3.902083333333333,480
1303,"Man Who Would Be King, The (1975)",4.105882352941176,170
1304,Butch Cassidy and the Sundance Kid (1969),4.194904458598726,785
1305,"Paris, Texas (1984)",3.84375,64
1306,Until the End of the World (Bis ans Ende der Welt) (1991),3.506172839506173,81
1307,When Harry Met Sally... (1989),4.072478991596639,952
1310,Hype! (1996),3.3,30
1311,Santa with Muscles (1996),1.0,6
1312,Female Perversions (1996),3.3157894736842106,19
1313,Mad Dog Time (1996),2.125,8
1315,Paris Was a Woman (1995),2.0,2
1317,I'm Not Rappaport (1996),3.1379310344827585,29
1320,Alienï¿½ (1992),2.994495412844037,545
1321,"American Werewolf in London, An (1981)",3.7577639751552794,322
1322,Amityville 1992: It's About Time (1992),1.8125,16
1323,Amityville 3-D (1983),1.4761904761904763,21
1324,Amityville: Dollhouse (1996),1.7777777777777777,9
1325,Amityville: A New Generation (1993),1.6923076923076923,13
1326,Amityville II: The Possession (1982),2.2758620689655173,29
1327,"Amityville Horror, The (1979)",2.893805309734513,226
1328,"Amityville Curse, The (1990)",2.0714285714285716,14
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),2.9,20
1330,April Fool's Day (1986),3.098360655737705,61
1331,Audrey Rose (1977),3.2580645161290325,31
1332,"Believers, The (1987)",2.9375,48
1333,"Birds, The (1963)",3.8979591836734695,392
1334,"Blob, The (1958)",3.2386363636363638,176
1335,Blood Beach (1981),1.6923076923076923,13
1336,Body Parts (1991),2.15625,32
1337,"Body Snatcher, The (1945)",3.675675675675676,37
1339,Bram Stoker's Dracula (1992),3.3227383863080684,409
1340,Bride of Frankenstein (1935),4.0701754385964914,114
1341,Burnt Offerings (1976),3.0384615384615383,26
1342,Candyman (1992),2.84375,160
1343,Cape Fear (1991),3.667487684729064,406
1344,Cape Fear (1962),3.981132075471698,212
1345,Carrie (1976),3.5794117647058825,340
1346,Cat People (1982),3.235294117647059,85
1347,"Nightmare on Elm Street, A (1984)",3.385214007782101,257
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",4.121428571428571,140
1349,Nosferatu a Venezia (1986),2.6666666666666665,6
1350,"Omen, The (1976)",3.723684210526316,228
1351,Blood & Wine (1997),3.619047619047619,21
1352,Albino Alligator (1996),3.0,65
1353,"Mirror Has Two Faces, The (1996)",3.135593220338983,118
1354,Breaking the Waves (1996),3.8579545454545454,176
1355,Nightwatch (1997),2.926829268292683,41
1356,Star Trek: First Contact (1996),3.701492537313433,804
1357,Shine (1996),3.853448275862069,348
1358,Sling Blade (1996),4.2202216066482,722
1359,Jingle All the Way (1996),2.4693877551020407,147
1360,Identification of a Woman (Identificazione di una donna) (1982),2.0,1
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.258928571428571,112
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",3.875,64
1363,"Preacher's Wife, The (1996)",2.955223880597015,67
1364,Zero Kelvin (Kjï¿½rlighetens kjï¿½tere) (1995),3.0,1
1365,Ridicule (1996),3.8421052631578947,38
1366,"Crucible, The (1996)",3.098360655737705,61
1367,101 Dalmatians (1996),3.0136363636363637,220
1369,I Can't Sleep (J'ai pas sommeil) (1994),3.75,4
1370,Die Hard 2 (1990),3.5455820476858344,713
1371,Star Trek: The Motion Picture (1979),3.1139784946236557,465
1372,Star Trek VI: The Undiscovered Country (1991),3.3973941368078178,614
1373,Star Trek V: The Final Frontier (1989),2.7027027027027026,370
1374,Star Trek: The Wrath of Khan (1982),3.880184331797235,868
1375,Star Trek III: The Search for Spock (1984),3.317073170731707,533
1376,Star Trek IV: The Voyage Home (1986),3.6801736613603473,691
1377,Batman Returns (1992),2.9780907668231613,639
1378,Young Guns (1988),3.396449704142012,338
1379,Young Guns II (1990),2.9864864864864864,222
1380,Grease (1978),3.5430861723446894,499
1381,Grease 2 (1982),2.005586592178771,179
1382,Marked for Death (1990),2.5974025974025974,77
1383,Adrenalin: Fear the Rush (1996),1.4,10
1384,"Substance of Fire, The (1996)",3.5,2
1385,Under Siege (1992),3.2282608695652173,276
1386,Terror in a Texas Town (1958),1.0,1
1387,Jaws (1975),4.111660079051384,1012
1388,Jaws 2 (1978),2.6179245283018866,212
1389,Jaws 3-D (1983),1.8604651162790697,129
1390,My Fellow Americans (1996),3.1486486486486487,74
1391,Mars Attacks! (1996),2.917910447761194,670
1392,Citizen Ruth (1996),3.7163120567375887,141
1393,Jerry Maguire (1996),3.7842227378190256,862
1394,Raising Arizona (1987),4.038150289017341,865
1395,Tin Men (1987),3.3353293413173652,167
1396,Sneakers (1992),3.7237654320987654,648
1397,Bastard Out of Carolina (1996),3.6296296296296298,27
1398,In Love and War (1996),3.1904761904761907,42
1399,Marvin's Room (1996),3.1846153846153844,65
1401,Ghosts of Mississippi (1996),3.404255319148936,94
1404,Night Falls on Manhattan (1997),3.2222222222222223,45
1405,Beavis and Butt-head Do America (1996),3.0516129032258066,310
1406,"Cï¿½rï¿½monie, La (1995)",3.3157894736842106,19
1407,Scream (1996),3.6216216216216215,555
1408,"Last of the Mohicans, The (1992)",3.8205128205128207,624
1409,Michael (1996),3.004166666666667,240
1410,"Evening Star, The (1996)",2.7857142857142856,56
1411,Hamlet (1996),3.925438596491228,228
1412,Some Mother's Son (1996),3.8461538461538463,13
1413,"Whole Wide World, The (1996)",3.212121212121212,33
1414,Mother (1996),3.556603773584906,106
1415,"Thieves (Voleurs, Les) (1996)",3.3333333333333335,24
1416,Evita (1996),3.2690058479532165,171
1417,"Portrait of a Lady, The (1996)",3.0384615384615383,26
1419,Walkabout (1971),4.01123595505618,89
1420,Message to Love: The Isle of Wight Festival (1996),3.25,4
1421,Grateful Dead (1995),3.3333333333333335,9
1422,Murder at 1600 (1997),2.912280701754386,171
1423,Hearts and Minds (1996),4.545454545454546,11
1425,Fierce Creatures (1997),3.3457943925233646,107
1426,Zeus and Roxanne (1997),2.4444444444444446,18
1427,Turbulence (1997),2.235294117647059,34
1428,Angel Baby (1995),3.090909090909091,33
1429,Jackie Chan's First Strike (1996),3.2857142857142856,189
1430,Underworld (1997),1.0,1
1431,Beverly Hills Ninja (1997),2.564625850340136,147
1432,Metro (1997),2.7183098591549295,71
1433,"Machine, The (1994)",1.0,2
1436,Falling in Love Again (1980),1.6666666666666667,3
1437,"Cement Garden, The (1993)",3.0,12
1438,Dante's Peak (1997),2.767195767195767,189
1439,Meet Wally Sparks (1997),2.269230769230769,26
1440,Amos & Andrew (1993),2.8085106382978724,47
1441,Benny & Joon (1993),3.462897526501767,283
1442,Prefontaine (1997),3.1132075471698113,53
1444,Guantanamera (1994),3.2857142857142856,7
1445,McHale's Navy (1997),2.1470588235294117,102
1446,Kolya (1996),4.084615384615384,130
1447,Gridlock'd (1997),3.4482758620689653,29
1449,Waiting for Guffman (1996),4.1396103896103895,308
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),3.727272727272727,11
1453,"Beautician and the Beast, The (1997)",2.4767441860465116,86
1454,SubUrbia (1997),3.1875,48
1455,Hotel de Love (1996),2.857142857142857,14
1456,"Pest, The (1997)",2.375,40
1457,Fools Rush In (1997),3.1907514450867054,173
1458,Touch (1997),2.6923076923076925,13
1459,Absolute Power (1997),3.2903225806451615,217
1460,That Darn Cat! (1997),2.65,60
1461,Vegas Vacation (1997),2.577777777777778,135
1463,That Old Feeling (1997),2.923076923076923,26
1464,Lost Highway (1997),3.3626373626373627,91
1465,Rosewood (1997),3.4025974025974026,77
1466,Donnie Brasco (1997),3.8276595744680852,470
1468,Booty Call (1997),2.6373626373626373,91
1470,Rhyme & Reason (1997),4.0,1
1471,Boys Life 2 (1997),3.4,5
1472,City of Industry (1997),3.1923076923076925,26
1473,Best Men (1997),2.84,25
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),2.358695652173913,92
1475,Kama Sutra: A Tale of Love (1996),3.0980392156862746,51
1476,Private Parts (1997),3.4646153846153847,325
1477,Love Jones (1997),3.125,16
1479,"Saint, The (1997)",3.1598837209302326,344
1480,Smilla's Sense of Snow (1997),3.3652694610778444,167
1482,"Van, The (1996)",3.1578947368421053,38
1483,Crash (1996),2.8536585365853657,82
1484,"Daytrippers, The (1996)",3.767123287671233,73
1485,Liar Liar (1997),3.5011709601873537,427
1486,"Quiet Room, The (1996)",2.6666666666666665,3
1487,Selena (1997),2.9347826086956523,92
1488,"Devil's Own, The (1997)",2.7830687830687832,189
1489,Cats Don't Dance (1997),2.5,24
1490,B*A*P*S (1997),1.7826086956521738,23
1493,Love and Other Catastrophes (1996),2.8181818181818183,11
1494,"Sixth Man, The (1997)",2.5,10
1495,Turbo: A Power Rangers Movie (1997),1.3703703703703705,27
1496,Anna Karenina (1997),3.111111111111111,18
1497,Double Team (1997),1.7272727272727273,22
1498,Inventing the Abbotts (1997),3.1923076923076925,78
1499,Anaconda (1997),2.1975806451612905,248
1500,Grosse Pointe Blank (1997),3.8594436310395315,683
1501,Keys to Tulsa (1997),2.3333333333333335,12
1502,Kissed (1996),3.111111111111111,9
1503,8 Heads in a Duffel Bag (1997),2.2717391304347827,92
1504,Hollow Reed (1996),3.4,10
1507,Paradise Road (1997),3.409090909090909,22
1508,Traveller (1997),3.1818181818181817,22
1509,All Over Me (1997),3.6923076923076925,13
1510,"Brother's Kiss, A (1997)",2.0,1
1511,A Chef in Love (1996),3.5,14
1513,Romy and Michele's High School Reunion (1997),3.0151187904967602,463
1514,Temptress Moon (Feng Yue) (1996),3.0,1
1515,Volcano (1997),2.4913793103448274,116
1516,Children of the Revolution (1996),3.625,32
1517,Austin Powers: International Man of Mystery (1997),3.758344459279039,749
1518,Breakdown (1997),3.3733333333333335,225
1519,Broken English (1996),2.6666666666666665,3
1520,Commandments (1997),2.7,10
1522,Ripe (1996),2.8,5
1523,"Truth or Consequences, N.M. (1997)",2.6551724137931036,29
1525,Warriors of Virtue (1997),2.08,25
1526,Fathers' Day (1997),2.5737704918032787,61
1527,"Fifth Element, The (1997)",3.6083333333333334,840
1528,Intimate Relations (1996),2.0,2
1529,Nowhere (1997),3.3333333333333335,24
1531,Losing Chase (1996),3.7142857142857144,7
1532,Sprung (1997),3.0,2
1533,"Promise, The (La Promesse) (1996)",4.0625,16
1534,"Bonheur, Le (1965)",4.0,4
1535,Love! Valour! Compassion! (1997),3.4,70
1537,Shall We Dance? (Shall We Dansu?) (1996),4.097222222222222,216
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",1.5,4
1539,Twin Town (1997),3.0,7
1541,Addicted to Love (1997),3.164383561643836,146
1542,Brassed Off (1996),3.607594936708861,158
1543,"Designated Mourner, The (1997)",3.2857142857142856,7
1544,"Lost World: Jurassic Park, The (1997)",3.0138568129330254,866
1545,Ponette (1996),4.155555555555556,45
1546,Schizopolis (1996),3.7777777777777777,27
1547,Shiloh (1997),3.423076923076923,26
1548,"War at Home, The (1996)",2.0,1
1549,Rough Magic (1995),2.769230769230769,13
1550,Trial and Error (1997),2.730769230769231,52
1551,Buddy (1997),2.5,18
1552,Con Air (1997),3.2227642276422763,615
1553,Late Bloomers (1996),2.0,2
1554,"Pillow Book, The (1995)",3.5595238095238093,84
1555,"To Have, or Not (1995)",4.0,1
1556,Speed 2: Cruise Control (1997),1.826839826839827,231
1558,Sudden Manhattan (1996),1.5,2
1561,Wedding Bell Blues (1996),3.25,4
1562,Batman & Robin (1997),2.1584415584415586,385
1563,Dream With the Fishes (1997),3.909090909090909,22
1564,Roseanna's Grave (For Roseanna) (1997),3.9545454545454546,22
1565,Head Above Water (1996),3.0,12
1566,Hercules (1997),3.2764505119453924,293
1567,"Last Time I Committed Suicide, The (1997)",3.142857142857143,7
1569,My Best Friend's Wedding (1997),3.4145383104125737,509
1570,Tetsuo II: Body Hammer (1992),3.142857142857143,21
1571,When the Cats Away (Chacun cherche son chat) (1996),3.875,24
1572,Contempt (Le Mï¿½pris) (1963),3.6842105263157894,19
1573,Face/Off (1997),3.409448818897638,889
1574,Fall (1997),2.25,8
1575,Gabbeh (1996),3.111111111111111,9
1579,For Ever Mozart (1996),3.0,1
1580,Men in Black (1997),3.733170134638923,1634
1581,Out to Sea (1997),3.108108108108108,37
1582,Wild America (1997),3.025,40
1583,"Simple Wish, A (1997)",2.7857142857142856,14
1584,Contact (1997),3.752834467120181,882
1585,Love Serenade (1996),3.0,15
1586,G.I. Jane (1997),3.0198300283286117,353
1587,Conan the Barbarian (1982),3.4271844660194173,309
1588,George of the Jungle (1997),3.046242774566474,173
1589,Cop Land (1997),3.3858520900321545,311
1590,Event Horizon (1997),2.5,306
1591,Spawn (1997),2.632911392405063,316
1592,Air Bud (1997),2.2857142857142856,63
1593,Picture Perfect (1997),2.796116504854369,103
1594,In the Company of Men (1997),3.759433962264151,212
1595,Free Willy 3: The Rescue (1997),1.7297297297297298,37
1596,Career Girls (1997),3.5789473684210527,19
1597,Conspiracy Theory (1997),3.3515151515151516,495
1598,Desperate Measures (1998),2.619718309859155,71
1599,Steel (1997),1.5365853658536586,41
1600,She's So Lovely (1997),2.7818181818181817,55
1601,Hoodlum (1997),2.74468085106383,47
1602,Leave It to Beaver (1997),2.037037037037037,27
1603,Mimic (1997),2.956140350877193,228
1604,Money Talks (1997),2.891304347826087,46
1605,Excess Baggage (1997),2.639344262295082,61
1606,Kull the Conqueror (1997),2.40625,64
1608,Air Force One (1997),3.5365126676602086,671
1609,187 (1997),2.7857142857142856,28
1610,"Hunt for Red October, The (1990)",4.0607569721115535,1004
1611,My Own Private Idaho (1991),3.4057971014492754,138
1612,"Kiss Me, Guido (1997)",3.25,32
1613,Star Maps (1997),2.772727272727273,22
1614,In & Out (1997),3.346613545816733,251
1615,"Edge, The (1997)",3.613138686131387,137
1616,"Peacemaker, The (1997)",3.0129310344827585,232
1617,L.A. Confidential (1997),4.213435969209237,1429
1619,Seven Years in Tibet (1997),3.406392694063927,219
1620,Kiss the Girls (1997),3.296,250
1621,Soul Food (1997),3.25,48
1622,Kicked in the Head (1997),2.5,4
1623,Wishmaster (1997),2.1547619047619047,84
1624,"Thousand Acres, A (1997)",2.4444444444444446,27
1625,"Game, The (1997)",3.8992395437262357,526
1626,Fire Down Below (1997),2.358974358974359,39
1627,U Turn (1997),3.0248447204968945,161
1629,"MatchMaker, The (1997)",2.985294117647059,68
1630,"Lay of the Land, The (1997)",2.0,1
1631,"Assignment, The (1997)",3.5483870967741935,31
1632,"Smile Like Yours, A (1997)",2.3333333333333335,15
1633,Ulee's Gold (1997),3.716867469879518,166
1635,"Ice Storm, The (1997)",3.8492753623188407,345
1636,Stag (1997),1.6666666666666667,3
1639,Chasing Amy (1997),3.7891268533772653,607
1640,How to Be a Player (1997),2.4833333333333334,60
1641,"Full Monty, The (1997)",3.8506224066390042,723
